Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
94994:144,0.4855555555555556,0.08284691358024693,1.3692784478537963,0.8181821031560592,(1.3692784478537963  0.8181821031560592),[0.21212747 0.68658453],[0.110769677080908  0.12316125253078589],[0.61  0.34  0.92  0.05  0.09  0.63  0.85  0.53  0.35],[0.22222222 0.         0.22222222 0.11111111 0.22222222 0.11111111 0.11111111],"uh, when my children were growing up , i actually had them, up and until they were in the preschool situation, i had them in a, in a home with a lady who  kept two or three kids,"
81953:37,0.6336842105263158,0.11886537396121884,0.5653552831256174,0.3661251436824773,(0.5653552831256174  0.3661251436824773),[0.29995301 0.93503529],[0.1356097895731673  0.028333707835501626],[0.24  0.94  0.01  0.91  0.9  0.99  0.43  0.54  0.88  0.49  0.98  0.49  1.0  0.24  0.24  0.94  0.01  0.91  0.9],[0.10526316 0.15789474 0.         0.21052632 0.         0. 0.52631579],"i mean you've got a little place on one side or the other,"
36975:25,0.31777777777777777,0.11966172839506171,0.07435054249404713,0.22702342126940947,(0.07435054249404713  0.22702342126940947),[0.13714286 0.95000002],[0.05815610804162574  0.021224986119260183],[0.06  0.27  0.92  0.98  0.14  0.02  0.19  0.08  0.2  0.06  0.27  0.92  0.98  0.14  0.02  0.19  0.08  0.2],[0.44444444 0.33333333 0.         0.         0.         0. 0.22222222],"if they can get the army, or the military to sway to their side, i think that, uh,  it will be on the way out eventually."
9174:38:00,0.43222222222222223,0.13326172839506173,0.4592952118086643,0.5244562371331825,(0.4592952118086643  0.5244562371331825),[0.01335303 0.63936926],[0.006699147443664233  0.1863391039788103],[0.02  0.0  0.48  0.23  0.76  0.91  0.5  0.97  0.02],[0.22222222 0.11111111 0.         0.22222222 0.         0.11111111 0.22222222],"uh, what do you think individuals could do , or society could do  to alleviate this problem."
152457:56,0.6533333333333334,0.05708888888888889,1.7196502234096975,0.4616413010411623,(1.7196502234096975  0.4616413010411623),[0.7647196  0.54084747],[0.016919547060455252  0.21092975169599434],[0.56  0.08  0.74  0.78  0.94  0.73  0.79  0.78  0.48],[0.11111111 0.         0.         0.22222222 0.         0.55555556 0.11111111],"but the other two i feel , uh, would give either you know, the plaintiff or for the defendant the the full benefit of the law."
20556:19,0.6566666666666667,0.09159999999999999,0.5894917993559041,0.2175427363724588,(0.5894917993559041  0.2175427363724588),[0.85021238 0.27899096],[0.03694094737625819  0.15697854633919925],[0.79  0.53  0.86  0.79  0.88  0.01  0.94  0.27  0.84],[0.11111111 0.11111111 0.         0.11111111 0.         0.33333333 0.33333333],"she was there for two or three years before we got married ."
76508:96,0.3088888888888889,0.1307432098765432,0.15165314307610905,0.3620857744694279,(0.15165314307610905  0.3620857744694279),[0.12571429 0.95000002],[0.09125257022926601  0.02829310280287447],[0.06  0.0  0.15  0.37  0.25  0.91  0.99  0.04  0.01],[0.33333333 0.22222222 0.11111111 0.         0.         0. 0.22222222],"they seem  to be burdening the school system more and more with problems, any problems that a child might have , whether it's actually a school related thing or not."
61608:108,0.43875000000000003,0.14189843749999997,1.2687036789072503,0.795306017186401,(1.2687036789072503  0.795306017186401),[0.89662075 0.16403818],[0.0606157564125082  0.10338704660183207],[0.16  0.83  0.15  0.13  0.05  0.09  0.52  0.99  0.92  0.75  0.99  0.0  0.24  0.02  0.9  0.28],[0.25   0.25   0.     0.0625 0.     0.125  0.25  ],"and when he's not right at the door in the morning  i really worry that something's happened to him, that somebody, he's got in a fight or, you know, somebody's hit him."
89690:14,0.24555555555555555,0.07733580246913581,0.5684950992205554,1.027005725540851,(0.5684950992205554  1.027005725540851),[0.11111622 0.71020053],[0.07316691688636955  0.1209541247338483],[0.0  0.2  0.55  0.1  0.21  0.26  0.01  0.88  0.0],[0.22222222 0.33333333 0.         0.11111111 0.         0. 0.11111111],"whatever you ask or scream  when i'm on the phone , the answer is no."
47787:16,0.5222222222222223,0.1553283950617284,1.4268031696709909,0.40179702241625426,(1.4268031696709909  0.40179702241625426),[0.864 0.095],[0.06365924284937144  0.07357310436210389],[0.89  0.9  0.25  0.0  0.13  0.72  0.99  0.0  0.82],[0.11111111 0.11111111 0.         0.         0.         0.22222222 0.33333333],"but a lot women die or shop at foley's."
127140:45,0.39999999999999997,0.07100000000000001,0.7737198303676713,0.7256080190359411,(0.7737198303676713  0.7256080190359411),[0.60803487 0.14667569],[0.10500446696550049  0.08286407549676116],[0.2  0.64  0.27  0.4  0.7  0.8  0.08  0.0  0.51],[0.11111111 0.22222222 0.11111111 0.11111111 0.22222222 0.11111111 0.        ],"and then there's kind of the, the branch manager level or marketing people that  kind of do that middle thing."
55123:44,0.7206250000000001,0.120080859375,0.4361861344500586,0.1557330723058613,(0.4361861344500586  0.1557330723058613),[0.93195092 0.31912816],[0.053433868675301074  0.213692761629784],[0.07  0.92  0.97  0.77  0.08  0.99  0.52  0.01  0.87  0.81  0.98  1.0  0.65  1.0  0.89  1.0],[0.1875 0.     0.     0.0625 0.0625 0.125  0.5625],"so, i don't know how these changes are going  to help or hinder the team ,"
46504:48,0.29888888888888887,0.09980987654320989,0.2562123876701531,0.49886860579888165,(0.2562123876701531  0.49886860579888165),[0.09013671 0.696195  ],[0.07208440242137898  0.12084172775419949],[0.06  0.01  0.51  0.89  0.73  0.29  0.01  0.02  0.17],[0.44444444 0.11111111 0.11111111 0.11111111 0.         0.11111111 0.11111111],"and i guess maybe that's the way tokyo is  too, or japan is  too."
152475:203,0.6966666666666665,0.09153333333333333,1.6143298910482298,0.5600486644547426,(1.6143298910482298  0.5600486644547426),[0.5318624  0.95562619],[0.19862123062125858  0.028704976093539693],[0.78  0.5  0.98  0.94  1.0  0.02  0.89  0.69  0.47],[0.11111111 0.         0.         0.22222222 0.11111111 0.11111111 0.44444444],"i, uh, i think there is more of an ability of you know, you know for selecting a jury, two different juries that  would most of the time come up with the same idea, uh, the same idea versus you know whether he is guilty or innocent."
152622:62,0.30000000000000004,0.09317777777777779,0.27524599713898057,0.3658829119296775,(0.27524599713898057  0.3658829119296775),[0.62749301 0.0379994 ],[0.08328652540352817  0.03299232554547116],[0.82  0.09  0.62  0.0  0.0  0.0  0.51  0.56  0.1],[0.22222222 0.         0.         0.22222222 0.11111111 0.11111111 0.        ],"uh, my, my opinion of taxes is that we just send money to washington or to the state and they say they are going  to send some back,"
2700:39:00,0.5755555555555555,0.08738024691358023,1.050445726011007,0.5701841057604375,(1.050445726011007  0.5701841057604375),[0.38108186 0.85977106],[0.16153288728708778  0.037196598113117756],[0.77  0.51  0.85  0.04  0.53  0.88  0.92  0.51  0.17],[0.11111111 0.11111111 0.         0.33333333 0.         0.22222222 0.22222222],"but, you know, i don't know if they do or not."
72352:13,0.4255555555555556,0.09089135802469135,1.2901530818647413,0.8833592745587918,(1.2901530818647413  0.8833592745587918),[0.164  0.7525],[0.056502213702596275  0.04538584356228107],[0.17  0.71  0.01  0.67  0.81  0.23  0.19  0.82  0.22],[0.11111111 0.44444444 0.         0.         0.22222222 0.22222222 0.        ],"believe it or not though the, all the women that  stay home are real busy when they are home ."
13389:122,0.35888888888888887,0.11318765432098764,0.3882998218896845,0.518595812507574,(0.3882998218896845  0.518595812507574),[0.07973888 0.69768691],[0.07435167618539766  0.11786589955668318],[0.0  0.83  0.26  0.0  0.89  0.58  0.15  0.0  0.52],[0.         0.22222222 0.         0.11111111 0.11111111 0.11111111 0.11111111],"i guess the, uh, biggest thing i f-, find  is the financial aspects, uh, particularly, the ability  of people to access, you know, your financial records or, for example your credit, uh, rating almost at will."
102873:33,0.4122222222222222,0.07177283950617284,1.8377985967315125,0.5905286419709839,(1.8377985967315125  0.5905286419709839),[0.52133573 0.01988735],[0.13584693459143574  0.014159577906291411],[0.46  0.78  0.52  0.8  0.34  0.51  0.04  0.0  0.26],[0.11111111 0.11111111 0.11111111 0.33333333 0.         0.22222222 0.        ],"and, i don't know who  was here or whether jay called a friend."
84620:54,0.4311111111111112,0.06667654320987655,0.9905455643369097,0.8343400262141674,(0.9905455643369097  0.8343400262141674),[0.63021431 0.17405445],[0.10997671035125066  0.04622464623164968],[0.19  0.19  0.07  0.53  0.68  0.91  0.25  0.53  0.53],[0.11111111 0.33333333 0.         0.33333333 0.11111111 0. 0.11111111],"and were they, uh, were they, were they obviously poor or depri-, you know."
97699:27,0.8044444444444445,0.036846913580246915,1.5657092672771376,0.40114269405234393,(1.5657092672771376  0.40114269405234393),[0.86375    0.33000001],[0.06999800010495694  0.0007071067811865475],[0.81  0.75  0.7  0.87  0.33  1.0  0.94  0.97  0.87],[0.         0.         0.11111111 0.         0.11111111 0.22222222 0.55555556],"and she's just started that like yesterday or the day before,"
1730:76,0.23888888888888887,0.06445432098765431,0.6266033432514373,29.978552552395694,(0.6266033432514373  29.978552552395694),[0.16125001 0.86000001],[0.09555611525360079  0.0007071067811865475],[0.42  0.34  0.07  0.13  0.07  0.01  0.86  0.08  0.17],[0.55555556 0.11111111 0.22222222 0.         0.         0. 0.11111111],"the one thing i do object to  about rap music is, is when it becomes militant , or, if it's, uh, violence oriented."
69804:37,0.40222222222222226,0.13879506172839506,1.2052201343225333,0.952647616887422,(1.2052201343225333  0.952647616887422),[0.07999998 0.80499968],[0.03899358832913292  0.09076398774366268],[0.08  0.68  0.14  0.14  0.04  0.0  0.7  1.0  0.84],[0.44444444 0.         0.         0.         0.22222222 0.11111111 0.11111111],"so they have  to start  talking about it, or getting their act together about six months ahead to get in touch with everybody, because they're rather socially active too."
140767:28,0.24222222222222223,0.08470617283950617,0.14296812596614172,0.3345176458915031,(0.14296812596614172  0.3345176458915031),[0.09571432 0.755     ],[0.07567720984430676  0.038897305734719306],[0.1  0.0  0.15  0.7  0.04  0.33  0.02  0.81  0.03],[0.44444444 0.11111111 0.11111111 0.         0.11111111 0.11111111 0.        ],"uh, she can't hear worth a darn or see very well,"
106579:87,0.5766666666666667,0.1078888888888889,0.3811429146089278,0.3415988965420093,(0.3811429146089278  0.3415988965420093),[0.91751605 0.30424039],[0.028014560677830144  0.11356650814131085],[0.23  0.97  0.22  0.87  0.51  0.09  0.89  0.47  0.94],[0.11111111 0.22222222 0.         0.22222222 0.         0. 0.44444444],"so. it  became dangerous for us to keep  transporting her back and forth in the car because she was so wobbly and needed a walker or a wheel chair."
106986:61,0.5644444444444445,0.11391358024691356,0.7971581381975068,0.5833216857171344,(0.7971581381975068  0.5833216857171344),[0.90515831 0.32300756],[0.051729576395938524  0.1585744049994768],[0.77  0.34  0.98  0.14  0.0  0.92  0.92  0.48  0.53],[0.11111111 0.         0.11111111 0.22222222 0.         0.11111111 0.33333333],"and we intend  to replace our other one with a much newer car in the next couple of years, or next year probably."
104835:34,0.8877777777777778,0.009261728395061728,0.9196907352775806,0.6389123365572407,(0.9196907352775806  0.6389123365572407),[0.83495654 0.99671878],[0.050981404094442156  0.003394538313433007],[0.9  0.74  0.85  0.92  0.74  1.0  0.99  1.0  0.85],[0.         0.         0.         0.         0.         0.44444444 0.55555556],"at the time it was still, oh, about forty or fifty cents a pound,"
115553:41,0.41,0.17588888888888887,1.4266138385854386,0.8991423730046877,(1.4266138385854386  0.8991423730046877),[0.044  0.8675],[0.0391471575273282  0.0870911965892243],[0.09  0.0  0.98  1.0  0.76  0.73  0.0  0.0  0.13],[0.22222222 0.         0.         0.         0.         0.22222222 0.22222222],"you want  to go ahead and tell me your favorite team, or who you think  will be doing well this year."
112092:38,0.5005263157894736,0.09486814404432134,0.44288878068777326,0.3453209683315547,(0.44288878068777326  0.3453209683315547),[0.7968037  0.24037768],[0.04308285372822216  0.12279389918271369],[0.81  0.73  0.85  0.2  0.85  0.68  0.2  0.39  0.14  0.5  0.5  0.2  0.0  0.02  0.81  0.73  0.85  0.2  0.85],[0.10526316 0.21052632 0.05263158 0.10526316 0.05263158 0.42105263 0.        ],"i don't feel that that should be any excuse at all or any deterrent ag-, uh, you know reason to not use capital punishment ."
153770:93,0.4911111111111111,0.08218765432098767,0.7794363693642541,0.893588321106151,(0.7794363693642541  0.893588321106151),[0.33263207 0.83825388],[0.12816705917313476  0.08582665731110292],[0.72  0.18  0.03  0.37  0.99  0.38  0.8  0.53  0.42],[0.11111111 0.11111111 0.33333333 0.11111111 0.         0.22222222 0.11111111],"you know, it's like what  can you do  with that, that you can't do  in a self protection situation with like a seven or a twenty shot twelve."
139019:32,0.47333333333333333,0.15786666666666666,1.4925340375098632,0.8761673801645746,(1.4925340375098632  0.8761673801645746),[0.13602742 0.89500113],[0.08473605810111057  0.09282255952748752],[0.31  0.99  0.67  0.98  0.01  0.94  0.22  0.0  0.14],[0.22222222 0.11111111 0.11111111 0.         0.11111111 0. 0.33333333],"it's not as humid. as houston, say, or atlanta,"
48372:46,0.5711111111111111,0.146520987654321,1.2372613328552005,0.5371557310542299,(1.2372613328552005  0.5371557310542299),[0.1575     0.90200001],[0.06292753786427527  0.07435388848875928],[0.98  0.8  0.02  0.14  0.25  0.22  0.98  0.75  1.0],[0.22222222 0.22222222 0.         0.         0.         0.22222222 0.33333333],"i don't know if that's a large percentage of, uh, crime or not."
46192:69,0.4955555555555555,0.12178024691358022,0.6009749789916485,0.4929913445189399,(0.6009749789916485  0.4929913445189399),[0.13734828 0.77341406],[0.10551093134503953  0.10544862409019067],[0.77  0.01  0.17  0.88  0.37  0.58  0.01  0.98  0.69],[0.22222222 0.11111111 0.11111111 0.         0.22222222 0.11111111 0.22222222],"but then at the ver-, in the fourth quarter they'd let them get up there either with them or, you know, right ahead of them."
171235:79,0.6633333333333334,0.0826888888888889,0.7874673295515509,0.3700889817741755,(0.7874673295515509  0.3700889817741755),[0.41446545 0.88393117],[0.16454152276600936  0.047045757852933405],[0.11  0.87  0.66  0.92  0.28  0.5  0.82  0.99  0.82],[0.11111111 0.11111111 0.         0.11111111 0.11111111 0.22222222 0.33333333],"uh, well, actually i think in most criminal cases it  wouldn't make any difference whether it was a couple of judges or jury."
54703:34,0.8022222222222222,0.04575061728395061,1.5266768591616595,0.5169947214683104,(1.5266768591616595  0.5169947214683104),[0.66282188 0.98485855],[0.13364766856186439  0.0061059493100003364],[0.98  0.7  0.9  0.71  0.98  0.33  0.98  0.64  1.0],[0.         0.         0.11111111 0.         0.33333333 0. 0.55555556],"and i think it was like a three hour movie or two and a half hours,"
124597:121,0.4255555555555555,0.09440246913580247,0.8300033229130053,0.7404005797622615,(0.8300033229130053  0.7404005797622615),[0.07208197 0.57354002],[0.039637223668843875  0.17088403765961602],[0.51  0.41  0.31  0.07  0.72  0.67  0.01  0.98  0.15],[0.22222222 0.11111111 0.22222222 0.11111111 0.11111111 0.11111111 0.11111111],"and it 's just incredible to think that there's, uh, there are players who  are the sons of ball players that  used  to play against nolan or with nolan, you know,"
14114:23,0.3488888888888889,0.08327654320987656,0.5493772283476068,0.509995567156091,(0.5493772283476068  0.509995567156091),[0.20571561 0.85000056],[0.08193357326561826  0.04950254120284102],[0.18  0.92  0.34  0.32  0.05  0.78  0.32  0.05  0.18],[0.22222222 0.22222222 0.33333333 0.         0.         0.11111111 0.11111111],"normally i listen to c n n or headline news about an, hour a day,"
147025:20,0.4666666666666667,0.1401111111111111,0.3767875445466287,0.3891434218010647,(0.3767875445466287  0.3891434218010647),[0.86250134 0.15001167],[0.07848780573095264  0.09145418003923066],[0.19  0.0  0.32  0.0  0.78  0.73  0.94  1.0  0.24],[0.         0.22222222 0.11111111 0.         0.         0.22222222 0.22222222],"we're wearing something lightweight or no jacket because we're so used to  running around like that."
164667:49,0.4444444444444444,0.13080246913580246,0.4685754041393456,0.6251641496217891,(0.4685754041393456  0.6251641496217891),[0.22061972 0.90157083],[0.13956092657392688  0.05962227533895297],[0.96  0.12  0.78  0.52  0.0  0.35  0.31  0.0  0.96],[0.11111111 0.         0.22222222 0.11111111 0.         0.11111111 0.22222222],"and it's just sort of a, you know, four or five pages that  covers what 's going on in plano."
13665:45,0.4766666666666667,0.07637777777777778,0.5191816969045078,0.29189465694091155,(0.5191816969045078  0.29189465694091155),[0.65999433 0.1100561 ],[0.06002255121121429  0.08091795442764954],[0.05  0.27  0.78  0.63  0.77  0.63  0.01  0.56  0.59],[0.22222222 0.11111111 0.         0.11111111 0.33333333 0.22222222 0.        ],"i couldn't remember in tigon had purchased g t e --s phone mail services or if g t e had purchased tigon."
55759:30,0.49333333333333346,0.06562222222222222,0.47161772023353493,0.318051101647801,(0.47161772023353493  0.318051101647801),[0.16737105 0.65524199],[0.058781275541206345  0.08887037860716421],[0.43  0.12  0.74  0.78  0.74  0.28  0.69  0.1  0.56],[0.22222222 0.11111111 0.         0.22222222 0.11111111 0.33333333 0.        ],"i think i have gone home maybe once or twice  slightly sore."
137109:71,0.3388888888888889,0.18167654320987656,0.03454000628261321,0.05986849029663312,(0.03454000628261321  0.05986849029663312),[0.93666667 0.04      ],[0.031805835461302015  0.0418389762193356],[0.07  1.0  0.01  0.91  0.16  0.0  0.9  0.0  0.0],[0.22222222 0.11111111 0.         0.         0.         0. 0.33333333],"if you purchase on your credit card you know, then they put an extended warranty on it if it doesn't work or if you have a problem with it in a certain period of time,"
62903:64,0.5622222222222222,0.17199506172839504,1.345607185686637,0.430109091932386,(1.345607185686637  0.430109091932386),[0.91600212 0.120017  ],[0.06994673167308038  0.10668175847448297],[0.05  1.0  0.01  1.0  0.38  0.04  0.99  0.79  0.8],[0.33333333 0.         0.11111111 0.         0.         0.22222222 0.33333333],"and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up."
59713:207,0.31,0.11422222222222225,0.06168112654099896,0.18859898233736894,(0.06168112654099896  0.18859898233736894),[0.93000001 0.13285714],[0.0007071067811865475  0.05315063216994105],[0.05  0.07  0.15  0.22  0.93  0.24  0.04  0.16  0.93],[0.33333333 0.44444444 0.         0.         0.         0. 0.22222222],"what  is happening at least in this state and i expect  to see it in other states very soon, legislation  been introduced  as that, if a citizen of the state,  being, myself, has not committed a felony and has completed a certified weapons course, i can carry a weapon  on me at all times concealed or uncon-, unconcealed ."
156117:69,0.5255555555555556,0.14386913580246913,0.5576183521123698,0.41816444433728817,(0.5576183521123698  0.41816444433728817),[0.76786953 0.03993749],[0.13845469870084642  0.030543935534590616],[0.59  0.99  0.62  0.97  0.02  0.92  0.1  0.0  0.52],[0.22222222 0.         0.         0.11111111 0.22222222 0. 0.33333333],"i mean, it, it definitely it's not at a level comparable to los angeles or denver."
95657:81,0.5226315789473684,0.14027202216066484,0.42716345259250565,0.3952497881604942,(0.42716345259250565  0.3952497881604942),[0.11189274 0.81965552],[0.0670315711971438  0.11178061645693364],[0.61  0.96  1.0  0.08  0.76  0.69  0.68  0.0  0.21  0.0  0.13  0.1  1.0  0.3  0.61  0.96  1.0  0.08  0.76],[0.21052632 0.05263158 0.05263158 0.         0.21052632 0.10526316 0.26315789],"i, i especially agree that if it's an area where they could cause somebody else, you know harm or injury , absolutely."
46142:88,0.4722222222222222,0.1085283950617284,1.1461087775716106,0.549533664377182,(1.1461087775716106  0.549533664377182),[0.36282314 0.93940633],[0.186865614293905  0.04685565295963946],[0.0  0.37  0.32  0.87  0.45  1.0  0.53  0.0  0.71],[0.         0.         0.22222222 0.22222222 0.11111111 0. 0.22222222],"it was right close to when we was going  to find out if we was going  to get  to be in the playoffs, or not ."
174455:39,0.23555555555555557,0.0855135802469136,0.06244627316453796,0.19264812961818006,(0.06244627316453796  0.19264812961818006),[0.77000001 0.08285714],[0.021224986119260176  0.04880709627265871],[0.07  0.74  0.02  0.22  0.8  0.04  0.01  0.14  0.08],[0.66666667 0.11111111 0.         0.         0.         0.22222222 0.        ],"the only commitments that they're interested in  making  or even talking about  are ones for flash value like, uh, the trip to mars. which  is, would, would produce some useful scientific research and so forth,"
139014:49,0.5666666666666667,0.15151111111111112,0.22308242736517367,0.19743964943318015,(0.22308242736517367  0.19743964943318015),[0.8959765  0.15499881],[0.10583021259586191  0.06275931527077962],[0.26  0.99  0.2  0.6  0.14  0.93  0.99  0.97  0.02],[0.22222222 0.22222222 0.         0.         0.11111111 0. 0.44444444],"people that i know  that  come from, uh, like georgia or north carolina, yeah, they say, it's,"
170155:23,0.5622222222222222,0.05577283950617283,1.4716372154218456,0.5655586921642384,(1.4716372154218456  0.5655586921642384),[0.41629968 0.85682042],[0.09516815574691444  0.03183956776027728],[0.41  0.54  0.54  0.17  0.33  0.92  0.82  0.83  0.5],[0.         0.11111111 0.22222222 0.33333333 0.         0.22222222 0.11111111],"do you work for a big  or a little  place."
78707:44,0.51,0.12666666666666668,0.43979935863120423,0.3739623032942941,(0.43979935863120423  0.3739623032942941),[0.81199879 0.13250128],[0.07879656741472944  0.08053153972602667],[0.69  0.71  0.23  0.81  0.04  0.85  0.26  1.0  0.0],[0.11111111 0.22222222 0.         0.         0.22222222 0.22222222 0.11111111],"uh, but he's been known  to be gone for a month or two at a time"
14511:27,0.6089473684210526,0.08358836565096954,0.9476385583400762,0.6135771183475958,(0.9476385583400762  0.6135771183475958),[0.78869908 0.28974703],[0.10880868554580299  0.12391977839443198],[0.57  0.09  0.98  0.25  0.87  0.52  0.83  0.29  0.72  0.59  0.51  0.84  0.85  0.9  0.57  0.09  0.98  0.25  0.87],[0.10526316 0.10526316 0.05263158 0.21052632 0.05263158 0.21052632 0.26315789],"but i heard on the radio this morning, or yesterday morning, that, uh, aikman's back in  practicing, doing real, real well."
72570:97,0.3277777777777778,0.09286172839506172,0.20740659482867008,0.4849636322991522,(0.20740659482867008  0.4849636322991522),[0.1785721  0.85000001],[0.09794156390223945  0.007106349460583039],[0.13  0.02  0.27  0.84  0.46  0.06  0.86  0.2  0.11],[0.44444444 0.22222222 0.         0.11111111 0.         0.11111111 0.11111111],"and, um, i like  to read books on improve, like family, marriage, you know, things that  are written  by like christian authors or, um, doctors about family and, you know, how to improve your home  and all that kind of thing."
8915:55:00,0.2688888888888889,0.08516543209876543,0.06855951057242372,0.20118983519509537,(0.06855951057242372  0.20118983519509537),[0.80500001 0.11571428],[0.045967378052570326  0.036818501238602565],[0.74  0.12  0.11  0.16  0.0  0.11  0.87  0.14  0.17],[0.44444444 0.22222222 0.         0.         0.         0.11111111 0.11111111],"do you find you do most of your, your, uh, crocheting or your knit work around christmas time."
109263:30,0.3988888888888889,0.0598320987654321,0.7274023804685184,0.6209701399213954,(0.7274023804685184  0.6209701399213954),[0.61181256 0.21095789],[0.10951610690848258  0.08982795190247114],[0.25  0.5  0.53  0.04  0.27  0.83  0.12  0.68  0.37],[0.22222222 0.22222222 0.11111111 0.22222222 0.11111111 0.11111111 0.        ],"so depending on what your major is , or medical, you might want  to atteck-, some, um, attend somewhere like tech."
37011:85,0.4,0.11164444444444446,0.4425335694059106,0.5156433980023266,(0.4425335694059106  0.5156433980023266),[0.12361549 0.74347977],[0.08969080891919909  0.09351079258929712],[0.62  0.82  0.08  0.0  0.22  0.92  0.62  0.0  0.32  0.62  0.82  0.08  0.0  0.22  0.92  0.62  0.0  0.32],[0.11111111 0.11111111 0.11111111 0.         0.22222222 0.11111111 0.11111111],"but gorbachev has still not fully convinced everyone that, he's moving towards a two to three party system of government that, nor eliminating or diminishing the communist power,"
112636:68,0.5611111111111111,0.10016543209876544,1.0652363641853788,0.7123622534345821,(1.0652363641853788  0.7123622534345821),[0.81606954 0.24695325],[0.08862449505421936  0.11278826202250353],[0.38  0.18  0.92  0.67  0.02  0.76  0.73  1.0  0.39],[0.11111111 0.11111111 0.22222222 0.         0.11111111 0.22222222 0.22222222],"and, and, uh, uh, but we didn't, uh, do it as much or as often as, uh, i would have liked  to."
39108:72,0.25222222222222224,0.10283950617283949,0.1785164529040137,0.5342563544506218,(0.1785164529040137  0.5342563544506218),[0.81848471 0.0899017 ],[0.12888005802953603  0.047609775282994024],[0.05  0.0  0.07  0.07  0.64  0.08  0.23  0.13  1.0],[0.55555556 0.11111111 0.         0.         0.11111111 0. 0.11111111],"i never have tried that, just because i don't have that much space on this little porch  here in this apartment or this little balcony."
154907:14,0.5399999999999999,0.10622222222222223,0.5836532455642289,0.4428626576424953,(0.5836532455642289  0.4428626576424953),[0.20424218 0.80063982],[0.11102268519405152  0.0839635442699207],[0.46  0.97  0.16  0.9  0.18  0.75  0.03  0.74  0.67],[0.11111111 0.22222222 0.         0.11111111 0.11111111 0.22222222 0.22222222],"mumblex is one or two timer a year if i do go on them"
136298:23,0.24777777777777782,0.0904395061728395,0.18112781625390945,0.3504278685845804,(0.18112781625390945  0.3504278685845804),[0.04771482 0.64261353],[0.04872518221028021  0.11106697747093008],[0.44  0.02  0.19  0.0  0.0  0.0  0.8  0.7  0.08],[0.22222222 0.11111111 0.         0.11111111 0.11111111 0.11111111 0.        ],"and there are parts of downtown or near downtown dallas that are under water right now, i guess,"
64760:20,0.7377777777777779,0.07550617283950617,0.6250822488542314,0.2647197554817081,(0.6250822488542314  0.2647197554817081),[0.8757142  0.25499996],[0.0716034516467096  0.045967378052729164],[0.98  0.81  0.75  0.19  0.32  0.78  0.99  0.82  1.0],[0.         0.11111111 0.11111111 0.         0.         0.44444444 0.33333333],"whenever they say it two or three times ."
38859:67,0.27,0.03431111111111111,0.6304785202697814,0.6143861560184519,(0.6304785202697814  0.6143861560184519),[0.12708653 0.45496095],[0.06631088967656679  0.05785220319591841],[0.41  0.05  0.54  0.09  0.02  0.23  0.22  0.35  0.52],[0.33333333 0.22222222 0.22222222 0.22222222 0.         0. 0.        ],"i would love  to do crafts and stuff if i just had the time to do it  or if i had the space."
56045:26,0.5444444444444445,0.0785358024691358,1.2861957898161482,0.8313881314673913,(1.2861957898161482  0.8313881314673913),[0.78428619 0.33621602],[0.12038523560215662  0.11886146600818169],[0.34  0.69  0.57  0.36  0.64  1.0  0.9  0.08  0.32],[0.11111111 0.         0.33333333 0.11111111 0.22222222 0. 0.22222222],"should these people be allowed  to or not."
13410:53,0.43333333333333335,0.1658222222222222,0.16765290153018386,0.2391056897042549,(0.16765290153018386  0.2391056897042549),[0.98666668 0.15666667],[0.008847464564535048  0.09752749541559019],[0.36  0.97  0.08  0.01  0.99  0.02  0.15  1.0  0.32],[0.33333333 0.11111111 0.22222222 0.         0.         0. 0.33333333],"being a professional and, of course, you probably belong to one or more professional organizations,"
22719:47,0.49666666666666665,0.09386666666666667,0.8307953951912053,0.8153248710083526,(0.8307953951912053  0.8153248710083526),[0.73943184 0.18747658],[0.10791093143099019  0.08092637843704041],[0.53  0.03  0.69  0.79  0.98  0.22  0.73  0.16  0.34],[0.11111111 0.22222222 0.11111111 0.11111111 0.11111111 0.22222222 0.11111111],"i guess the largest one i ever caught  was probably eight or ten inches long,"
133392:61,0.5266666666666667,0.09188888888888887,0.9266126771703953,0.32337102177062316,(0.9266126771703953  0.32337102177062316),[0.25351327 0.73281521],[0.10164442364189526  0.15303137815606874],[0.13  0.35  0.37  0.11  0.94  0.73  1.0  0.59  0.52],[0.22222222 0.         0.22222222 0.11111111 0.11111111 0.11111111 0.22222222],"um, short term, i don't think anything's going  to be done  about it or probably should be done  about it."
7486:45:00,0.38222222222222224,0.1271506172839506,0.3004066259545921,0.45964339612984356,(0.3004066259545921  0.45964339612984356),[0.08983659 0.74482312],[0.04734244867997817  0.14453444417169667],[0.91  0.63  0.12  0.48  0.15  0.0  0.97  0.02  0.16],[0.22222222 0.22222222 0.         0.11111111 0.11111111 0. 0.22222222],"they're real liberal now and to where probably fifty or a hundred years ago, um, the democrat party being liberal like they are now, you know, would never be thought of  ,"
14300:70,0.42666666666666664,0.149,0.08376865476088395,0.08958163709973035,(0.08376865476088395  0.08958163709973035),[0.086      0.85249999],[0.053595708419784525  0.028894210842535878],[0.84  0.14  0.19  0.0  0.81  0.92  0.1  0.0  0.84],[0.22222222 0.11111111 0.         0.         0.         0.33333333 0.11111111],"so, we decided  to try it because prior to that all we got  were things like glamour or sports illustrated."
