Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
137821:43,0.6025,0.11755625,0.38143253112945186,0.3065959248909699,(0.38143253112945186  0.3065959248909699),[0.23724066 0.88659135],[0.08340701838348959  0.08274780037552032],[0.36  0.14  0.97  0.18  0.06  0.69  0.72  0.97  0.91  0.26  0.99  0.77  0.43  0.99  0.97  0.23],[0.125  0.1875 0.0625 0.0625 0.0625 0.125  0.375 ],"but, while they were there they set back, drank about four or five cups of coffee apiece and made snowmen on the hoods of their vehicles threw snowballs all over the place, had themselves a ball for about an hour."
174107:42,0.4633333333333333,0.06717777777777778,1.765994495085197,0.9036172819984001,(1.765994495085197  0.9036172819984001),[0.14041937 0.61666227],[0.07125793935136558  0.10303719388717729],[0.49  0.53  0.63  0.01  0.25  0.86  0.17  0.74  0.49],[0.11111111 0.22222222 0.         0.33333333 0.11111111 0.11111111 0.11111111],"and there's always that, that chance that one or two people could be playing devil's advocate for a good reason, you know."
85973:53,0.7066666666666668,0.050555555555555555,1.2634650877681386,0.7698317065090208,(1.2634650877681386  0.7698317065090208),[0.49896633 0.87239618],[0.1064957858805281  0.07385623323714884],[0.79  0.92  0.75  0.29  0.95  0.99  0.52  0.67  0.48],[0.         0.         0.11111111 0.22222222 0.11111111 0.22222222 0.33333333],"i mean that was one thing , that  came out of it, good or bad,"
94302:19,0.3811111111111111,0.11543209876543213,1.2037700373224096,0.6499866108727442,(1.2037700373224096  0.6499866108727442),[0.09199392 0.74242323],[0.029468250062512157  0.10609514813818971],[0.77  0.16  0.11  0.79  0.09  0.5  0.04  0.06  0.91],[0.44444444 0.11111111 0.         0.11111111 0.         0.22222222 0.11111111],"well, get a towel or go  change."
98974:28,0.4555555555555555,0.16844691358024694,-4.0146587018707994e-05,-3.726288903294467e-05,(-4.0146587018707994e-05  -3.726288903294467e-05),[0.01999977 0.80399271],[0.01324756239442585  0.12196371006744944],[0.02  0.65  0.89  0.05  0.99  0.55  0.01  0.0  0.94],[0.33333333 0.         0.         0.11111111 0.11111111 0. 0.33333333],"when i only do something one, two or three times  i'm hardly an expert on it,"
111855:32,0.37999999999999995,0.1436666666666667,1.2758676358534022,0.9483995084111302,(1.2758676358534022  0.9483995084111302),[0.05599731 0.78496549],[0.03274819386909426  0.11257805698264393],[0.96  0.86  0.03  0.13  0.09  0.53  0.01  0.79  0.02],[0.55555556 0.         0.         0.11111111 0.         0.11111111 0.22222222],"and my husband and i like  getting the salads or the lighter meals."
57817:48,0.48888888888888893,0.15556543209876542,0.25711378346082764,0.24585875877822058,(0.25711378346082764  0.24585875877822058),[0.15609622 0.90502287],[0.1111794321650254  0.06133825102283547],[0.12  0.44  0.19  0.87  0.78  1.0  0.03  0.97  0.0],[0.22222222 0.11111111 0.         0.11111111 0.         0.11111111 0.33333333],"so i guess i've done probably, uh, i'd say seven or eight of them."
78975:34,0.13111111111111112,0.05685432098765433,0.01382335337107232,0.09538138929921852,(0.01382335337107232  0.09538138929921852),[0.0475     0.80000001],[0.02285552441885712  0.0007071067811865475],[0.03  0.0  0.06  0.02  0.07  0.06  0.03  0.8  0.11],[0.77777778 0.         0.         0.         0.         0.11111111 0.        ],"you know, i didn't know anything about bush or dukakis."
26474:25,0.4888888888888888,0.07720987654320988,0.5945674798936215,0.3886725778447909,(0.5945674798936215  0.3886725778447909),[0.67156516 0.1233003 ],[0.07689054266982544  0.06176204213671179],[0.64  0.24  0.03  0.65  0.77  0.63  0.5  0.84  0.1],[0.22222222 0.11111111 0.         0.11111111 0.33333333 0.22222222 0.        ],"in our parking lots, uh, two or three days ago i saw one of the new honda sports cars."
165868:35,0.3333333333333333,0.10035555555555557,0.4495221593069967,0.5745812458081176,(0.4495221593069967  0.5745812458081176),[0.08087923 0.55828723],[0.05494913350624766  0.196220965255536],[0.15  0.0  0.04  0.35  1.0  0.54  0.05  0.23  0.64],[0.22222222 0.22222222 0.11111111 0.11111111 0.11111111 0. 0.11111111],"and they only have one set of recycling bins, one or two sets as opposed to a set at each of the dumpsters."
171201:237,0.18888888888888888,0.05425432098765433,0.1498433300603702,0.3388583942057163,(0.1498433300603702  0.3388583942057163),[0.59500011 0.07285748],[0.03182765171877333  0.06554766388921737],[0.12  0.05  0.04  0.02  0.0  0.0  0.55  0.64  0.28],[0.44444444 0.11111111 0.         0.11111111 0.11111111 0. 0.        ],"but a lot of time i-, a lot of cases, uh, is circumstantial evidence that, that  convicts a person, which i don't think  is all the time good. because sometimes it 's hard to get all the facts and to prove a person innocent, i mean prove a person guilty if you don't really know or you don't really have an eyewitness."
134703:78,0.44555555555555554,0.12138024691358024,0.6647941726810609,0.835021879791289,(0.6647941726810609  0.835021879791289),[0.88673121 0.23297903],[0.07561209802037325  0.13301465419620334],[0.43  0.26  0.22  1.0  0.0  0.0  0.91  0.74  0.45],[0.         0.22222222 0.         0.22222222 0.         0.11111111 0.22222222],"and, uh, right now we're in a, uh, i guess it's  either a zero lot line or a garden home. which you might call it ."
170660:30,0.5122222222222222,0.12526172839506175,0.5328542858241242,0.5941698281846814,(0.5328542858241242  0.5941698281846814),[0.28345573 0.97001001],[0.12321753280106638  0.020826464023132634],[0.5  0.18  0.98  1.0  0.0  0.25  0.28  0.49  0.93],[0.         0.33333333 0.         0.22222222 0.         0. 0.33333333],"and that's happened to me more than once or twice. jus-, just, just about every time i've went in somewhere ."
144355:73,0.5766666666666667,0.13722222222222225,0.2837719068570842,0.165989125408046,(0.2837719068570842  0.165989125408046),[0.82999999 0.07      ],[0.07605151641131383  0.04163932623099117],[0.9  0.05  0.15  0.88  0.01  0.78  0.74  0.68  1.0],[0.22222222 0.11111111 0.         0.         0.11111111 0.22222222 0.33333333],"uh, when they asked us did, did we want  to, uh, keep it the same or, uh, spend more, spend less , i think uh, i think right now what they're spending  is adequate. uh, my, for my personal opinion. uh, because i think it's something that 's going  to take them a while  to come up with a, uh, vaccine for ."
41788:38,0.515,0.1311375,0.4937016972132844,0.49614333327604987,(0.4937016972132844  0.49614333327604987),[0.31914087 0.96046579],[0.17700837187907342  0.024393519839607043],[0.35  0.18  0.32  0.74  0.06  0.03  0.66  0.01  0.91  0.53  0.99  0.13  0.43  0.97  1.0  0.93],[0.25   0.0625 0.125  0.125  0.0625 0.0625 0.3125],"so i was always fighting against the idea of looking tailored or manish,"
29489:84,0.40555555555555556,0.1033358024691358,0.5699434991612246,0.6720051095608482,(0.5699434991612246  0.6720051095608482),[0.08969611 0.63933241],[0.04717787190991512  0.15497172302075485],[0.19  0.0  0.36  0.08  0.52  0.95  0.77  0.68  0.1],[0.22222222 0.11111111 0.11111111 0.11111111 0.11111111 0.11111111 0.11111111],"again  not having, uh, lived through another war, i don't know if that's a common thing that people thought of , or if that was a new concern with people."
146529:68,0.08,0.006844444444444443,0.5730392988583128,1.4208840617966354,(0.5730392988583128  1.4208840617966354),[0.05375    0.28999999],[0.02738099212717496  0.0007071067811865475],[0.12  0.0  0.0  0.06  0.07  0.08  0.07  0.03  0.29],[0.66666667 0.         0.11111111 0.         0.         0. 0.        ],"i would find it  very difficult, uh, to, uh, place eit-, my father or my step-mother uh, in a place like that. particularly, since i know how they feel about it ."
14190:71,0.5344444444444444,0.1949135802469136,0.052212686860377534,0.04448116578624378,(0.052212686860377534  0.04448116578624378),[0.92600001 0.045     ],[0.04911720482905078  0.025748787250854145],[0.07  0.97  0.0  0.95  0.8  0.91  1.0  0.02  0.09],[0.33333333 0.         0.         0.         0.         0.11111111 0.44444444],"so, i guess we have the, the same reaction whether we came about it from the same place or not."
98975:26,0.28789473684210526,0.08455346260387811,0.5567706236235779,1.1712681693652716,(0.5567706236235779  1.1712681693652716),[0.1278793  0.72838249],[0.06906653397096492  0.11519040640302858],[0.3  0.02  0.12  0.11  0.75  0.03  0.53  0.06  0.23  0.01  0.13  0.24  1.0  0.64  0.3  0.02  0.12  0.11  0.75],[0.52631579 0.10526316 0.10526316 0.05263158 0.05263158 0.10526316 0.05263158],"and most juries over a period of five or ten years you might sit on three."
116776:42,0.8588888888888888,0.041765432098765425,2.5844953803746504,0.6508060757043648,(2.5844953803746504  0.6508060757043648),[0.9619696  0.50421848],[0.04161861826513075  0.07484089161269027],[0.6  0.97  0.82  1.0  1.0  1.0  0.97  0.4  0.97],[0.         0.         0.11111111 0.         0.11111111 0.11111111 0.66666667],"i, i mean i could have had that or a down payment on a new car."
91063:73,0.7250000000000001,0.11407500000000001,0.4281349409943519,0.14389577877130444,(0.4281349409943519  0.14389577877130444),[0.87692307 0.06666666],[0.09150242337116413  0.034808202493602065],[0.89  0.87  0.98  0.88  0.06  0.9  0.72  0.01  0.13  0.56  0.98  1.0  0.72  1.0  0.9  1.0],[0.1875 0.     0.     0.0625 0.     0.125  0.625 ],"in my, my, uh, father's family, we get together every year at a different location, either dallas or oklahoma city."
31347:55,0.7588888888888887,0.10894320987654321,0.17515355532348945,0.057523009277318224,(0.17515355532348945  0.057523009277318224),[0.93142858 0.155     ],[0.05444048163227908  0.017691810224271267],[0.97  1.0  0.91  0.13  1.0  0.89  0.98  0.77  0.18],[0.11111111 0.11111111 0.         0.         0.         0.11111111 0.66666667],"well, my stepson, you know, i, he went into the navy or air force."
153376:44,0.40444444444444444,0.12658024691358027,0.37170815297528764,0.5101958240057525,(0.37170815297528764  0.5101958240057525),[0.17172348 0.87001092],[0.10750708877384309  0.0650722693998734],[0.03  0.34  0.08  0.18  0.4  1.0  0.8  0.0  0.81],[0.22222222 0.11111111 0.22222222 0.         0.         0.22222222 0.11111111],"so frank, what, uh, type of, uh, budget do you or your family have ."
51672:30,0.3866666666666666,0.11384444444444447,0.3210852960205729,0.5807280619066861,(0.3210852960205729  0.5807280619066861),[0.16933243 0.79998637],[0.09934078192059703  0.12679907550916436],[0.04  0.93  0.29  0.93  0.42  0.05  0.09  0.59  0.14],[0.44444444 0.         0.22222222 0.         0.11111111 0. 0.22222222],"do you have any l-, nieces or nephews then."
38666:43,0.4477777777777777,0.08312839506172838,0.46698039284582626,0.4144806353732019,(0.46698039284582626  0.4144806353732019),[0.68998014 0.14500101],[0.07839203370508425  0.057783227939609105],[0.53  0.21  0.21  0.15  0.6  0.75  0.73  0.01  0.84],[0.11111111 0.33333333 0.         0.11111111 0.11111111 0.33333333 0.        ],"and then i, i get distracted , and, or have  to start on another one,"
106753:24,0.5522222222222222,0.09961728395061728,0.4947303253499076,0.43227477917760354,(0.4947303253499076  0.43227477917760354),[0.22253958 0.8159372 ],[0.0719188235834679  0.08526701213951932],[0.88  0.24  0.71  0.06  0.64  0.25  0.96  0.89  0.34],[0.11111111 0.22222222 0.11111111 0.         0.22222222 0. 0.33333333],"did you have, uh, one coat or two."
173549:65,0.2988888888888888,0.06856543209876544,0.5586115375433357,1.6414848970416145,(0.5586115375433357  1.6414848970416145),[0.13253139 0.5723803 ],[0.07193308224264093  0.1482924803370607],[0.15  0.45  0.86  0.16  0.01  0.55  0.01  0.21  0.29],[0.22222222 0.33333333 0.11111111 0.22222222 0.         0. 0.11111111],"of course, if he's fallen in love with drugs and there isn't anything but getting stoned or high is, is the only thing in life that  seems  to be meaningful, then maybe there is no hope."
99180:110,0.41000000000000003,0.11177777777777778,0.27679900113024447,0.5757894873078574,(0.27679900113024447  0.5757894873078574),[0.995      0.24285715],[0.0036055479691932324  0.09484946328043709],[0.08  0.31  0.48  1.0  0.27  0.27  0.99  0.05  0.24],[0.22222222 0.33333333 0.11111111 0.11111111 0.         0. 0.22222222],"and, and in the winter, you know, i just add a, maybe wear longer sleeve shirts than i do in the summer. and add a heavier jacket or, you know, wear jackets more  in the winter than i do in the summer."
62367:43,0.4933333333333333,0.14122222222222225,0.4862087953894032,0.4955398065818668,(0.4862087953894032  0.4955398065818668),[0.77386106 0.10891163],[0.14907769155655928  0.09544085677288218],[0.33  0.0  0.65  0.98  0.98  0.86  0.14  0.0  0.5],[0.11111111 0.         0.11111111 0.11111111 0.11111111 0. 0.33333333],"but say, i think bangladesh  would have been a good example or some, some really desperate situation."
74049:29,0.5355555555555555,0.1272024691358025,0.5926889691384094,0.5031938388888954,(0.5926889691384094  0.5031938388888954),[0.24295981 0.90266871],[0.12264641763217439  0.05860399832633798],[0.98  0.83  0.81  0.09  0.34  0.47  0.99  0.31  0.0],[0.11111111 0.         0.22222222 0.11111111 0.         0.22222222 0.22222222],"he used  to go back twice  or three times  a year, you know, because he missed it."
58315:64,0.3377777777777778,0.10452839506172841,0.35574790494759206,0.6320270585632899,(0.35574790494759206  0.6320270585632899),[0.12613496 0.75676903],[0.07422625111777013  0.11274413611544033],[0.57  0.3  0.76  0.05  0.18  0.04  0.0  0.19  0.95],[0.22222222 0.22222222 0.11111111 0.11111111 0.         0.11111111 0.11111111],"but human nature being such as it is, i would think it would take, probably, two or three years before people co-, could completely cut the cord."
159108:25,0.6222222222222222,0.1677728395061728,1.1413552039058696,0.29687758251388957,(1.1413552039058696  0.29687758251388957),[0.90333334 0.06      ],[0.08501928777077776  0.011568635501743462],[0.99  1.0  0.06  0.04  0.08  0.93  0.97  0.88  0.65],[0.33333333 0.         0.         0.         0.11111111 0. 0.55555556],"you know juries will decide the guilt or innocence,"
81410:24,0.5511111111111111,0.13709876543209876,0.7255843845393057,0.5241993607396154,(0.7255843845393057  0.5241993607396154),[0.92542762 0.25515537],[0.05325954513853617  0.1460173484586143],[0.44  0.86  0.39  1.0  0.0  1.0  0.84  0.42  0.01],[0.11111111 0.         0.22222222 0.11111111 0.         0.11111111 0.33333333],"i've probably seen it about fifteen or twenty times."
62382:115,0.41333333333333333,0.14793333333333333,0.169814686046165,0.25031621781212077,(0.169814686046165  0.25031621781212077),[0.15166668 0.93666669],[0.08769710513253025  0.033340839841312385],[0.11  0.34  0.13  0.29  0.0  0.87  0.97  0.97  0.04],[0.33333333 0.         0.22222222 0.         0.         0. 0.33333333],"there are people  now that  are obsolete point and fact just, just like endangered species of animals, so there are quote tribes of people, that  are endangered or obsolete."
102220:49,0.3911111111111111,0.12458765432098765,0.10105686875824235,0.18070300691948582,(0.10105686875824235  0.18070300691948582),[0.14833334 0.87666667],[0.0647362203029688  0.04096678360828529],[0.8  0.89  0.18  0.06  0.33  0.07  0.1  0.94  0.15  0.8  0.89  0.18  0.06  0.33  0.07  0.1  0.94  0.15],[0.33333333 0.22222222 0.11111111 0.         0.         0.11111111 0.22222222],"that sounds like not as recent social changes , too, like back to the sixties or fifties, i guess ."
154873:15,0.43555555555555553,0.10018024691358025,0.15962577262675348,0.25123164602932524,(0.15962577262675348  0.25123164602932524),[0.85334177 0.22670023],[0.04055653884470004  0.09418294228749427],[0.18  0.78  0.16  0.51  0.86  0.17  0.1  0.24  0.92],[0.11111111 0.44444444 0.         0.11111111 0.         0.11111111 0.22222222],"there's snow bird or alta."
151762:61,0.4888888888888888,0.1444098765432099,0.21558150993429848,0.2312311316893776,(0.21558150993429848  0.2312311316893776),[0.08249994 0.81399885],[0.03405695544459218  0.10066222796124537],[0.1  0.83  0.12  1.0  0.89  0.78  0.11  0.0  0.57],[0.33333333 0.         0.         0.11111111 0.         0.22222222 0.22222222],"it's burned  so completely, that you don't have any, uh, nitrous oxides, uh, or oxides of nitrogen, uh, to, uh, form  because of, by virtue of the very combustion process of the diesel engine, because diesel oil is, uh, is not very volatile. you know, where gasoline, if you leave a little pail of gasoline out before long it's gone ."
139294:19,0.548888888888889,0.0849432098765432,1.3464687725871682,0.8063242686907455,(1.3464687725871682  0.8063242686907455),[0.87020688 0.39464726],[0.009972162697946273  0.16166825014128292],[0.37  0.0  0.55  0.85  0.68  0.88  0.88  0.5  0.23],[0.         0.11111111 0.11111111 0.22222222 0.11111111 0.11111111 0.22222222],"i was just probably three or four years,"
150670:77,0.59,0.10977777777777778,0.9904574529609582,0.7184670650385263,(0.9904574529609582  0.7184670650385263),[0.92591155 0.3261262 ],[0.05236045891618697  0.12930589364288883],[0.37  0.82  0.99  0.89  0.26  0.51  1.0  0.01  0.46],[0.11111111 0.11111111 0.11111111 0.22222222 0.         0.11111111 0.33333333],"well, i remember back during the, uh, during the war, everyone here at work always had the radio or the t v on, because that, they were going constantly with that stuff."
20016:38,0.4044444444444444,0.13175802469135803,0.265916376367726,0.38769846279117876,(0.265916376367726  0.38769846279117876),[0.16166819 0.89000036],[0.09376169823125491  0.05686681304824016],[0.17  1.0  0.32  0.0  0.35  0.86  0.07  0.06  0.81],[0.22222222 0.11111111 0.22222222 0.         0.         0.11111111 0.22222222],"well, see i, i am debating whether or not i want  to go  see the movie after  having read the book."
136285:25,0.39555555555555555,0.07715802469135803,0.996036477501602,0.7289140002793612,(0.996036477501602  0.7289140002793612),[0.8550054 0.2643455],[0.017691809810053277  0.10371805277270855],[0.03  0.12  0.45  0.88  0.34  0.33  0.17  0.41  0.83],[0.22222222 0.11111111 0.33333333 0.11111111 0.         0.11111111 0.11111111],"been pulling them up, huh, or just loosening them until the rain came in."
96977:21,0.6444444444444444,0.11764691358024693,0.5106057467684828,0.29641648061003756,(0.5106057467684828  0.29641648061003756),[0.87224524 0.20887921],[0.08849673394398357  0.1088754864466578],[0.61  0.21  1.0  0.9  0.02  0.36  0.92  0.96  0.82],[0.11111111 0.11111111 0.11111111 0.         0.11111111 0.11111111 0.44444444],"but i probably talked to seven or eight people."
60245:66,0.3011111111111111,0.10907654320987653,0.2581284486959559,0.44578929835744474,(0.2581284486959559  0.44578929835744474),[0.13428573 0.88500002],[0.078820996118665  0.0671788726884414],[0.79  0.19  0.0  0.08  0.31  0.25  0.98  0.0  0.11],[0.22222222 0.22222222 0.11111111 0.         0.         0.11111111 0.11111111],"but i think that for me, well, my husband just has completely nixed the idea of having a dog or a cat."
135677:7,0.37333333333333335,0.11315555555555555,0.31935301488485845,0.5665350023111619,(0.31935301488485845  0.5665350023111619),[0.1515069  0.79946989],[0.09373158812124883  0.10163342537060269],[0.81  0.16  0.12  0.65  0.02  0.42  0.97  0.02  0.19],[0.33333333 0.22222222 0.11111111 0.         0.11111111 0.11111111 0.11111111],"saturday or sunday they were saying ,"
18011:37,0.6555555555555556,0.12740246913580247,0.44231065169168904,0.24314032651327963,(0.44231065169168904  0.24314032651327963),[0.89500675 0.17670595],[0.075139353226049  0.08843945086664785],[0.8  0.26  0.91  0.96  1.0  0.71  0.99  0.27  0.0],[0.         0.22222222 0.         0.         0.11111111 0.11111111 0.44444444],"i don't know if he's still on any more or not,"
173455:167,0.5500000000000002,0.0892888888888889,1.0870524613541424,0.6564154970170379,(1.0870524613541424  0.6564154970170379),[0.24496756 0.79335299],[0.015415607138260155  0.115530069668708],[0.56  0.96  0.64  0.88  0.93  0.22  0.28  0.24  0.24],[0.         0.44444444 0.         0.11111111 0.11111111 0. 0.33333333],"and they, uh, they, i think , extend beyond the normal, uh, appeal process. uh, you know, and just drag these, this guy, uh, his, his, uh, ultimate, uh, demise out for ten or fifteen years."
118424:62,0.3033333333333333,0.07415555555555556,0.42997879402706984,0.6666311292080496,(0.42997879402706984  0.6666311292080496),[0.04191915 0.50249746],[0.022947876912980805  0.1380602518929789],[0.67  0.77  0.03  0.31  0.31  0.05  0.0  0.5  0.09],[0.33333333 0.         0.22222222 0.11111111 0.11111111 0.11111111 0.        ],"and altog-, all total, it  was just under two hundred dollars, believe it or not, to get all that done ."
9072:53:00,0.40444444444444444,0.1188246913580247,0.25185309059299565,0.4019789085496089,(0.25185309059299565  0.4019789085496089),[0.86666778 0.17333675],[0.04842436546150406  0.0884830643388667],[0.18  0.02  0.34  0.77  0.03  0.32  0.92  0.15  0.91],[0.22222222 0.22222222 0.22222222 0.         0.         0.11111111 0.22222222],"well, i was just going  to say, it's a little over six or seven minutes."
93126:89,0.3888888888888889,0.13767654320987655,0.2765498854423225,0.40792471414708875,(0.2765498854423225  0.40792471414708875),[0.88334036 0.14168283],[0.06888209124614562  0.09597978827776261],[0.02  0.28  0.75  0.34  0.02  0.19  0.92  0.0  0.98],[0.22222222 0.22222222 0.11111111 0.         0.         0.11111111 0.22222222],"and i thought what are you complaining about , when you're only going  to get picked  up once a month, you know, or once a week."
169798:47,0.4222222222222222,0.11846172839506172,0.26678712966702833,0.3682696373803034,(0.26678712966702833  0.3682696373803034),[0.8866667  0.19000018],[0.02334405673637794  0.0876577952346445],[0.27  0.36  0.26  0.84  0.05  0.91  0.19  0.91  0.01],[0.22222222 0.33333333 0.11111111 0.         0.         0.11111111 0.22222222],"if someone was out  to get you, i think that a company or a boss could use this."
84098:36,0.6088888888888889,0.1553654320987654,0.2526478464939591,0.1487118758208859,(0.2526478464939591  0.1487118758208859),[0.07333333 0.87666666],[0.04055791458551096  0.09024937080503614],[0.08  0.0  0.14  0.66  0.75  0.9  0.98  0.98  0.99],[0.22222222 0.         0.         0.         0.11111111 0.11111111 0.44444444],"are you one of these, uh, howard garrett, organic enthusiasts or a, neil sperry, nuke the lawn with chemicals."
90727:39,0.315,0.11602499999999999,0.13589466289156804,0.32469407797097066,(0.13589466289156804  0.32469407797097066),[0.125 0.885],[0.0585633547245367  0.0718540276044463],[0.16  0.22  0.1  0.81  0.1  0.01  0.76  0.99  0.14  0.22  0.98  0.0  0.26  0.01  0.12  0.16],[0.375  0.3125 0.     0.     0.     0.125  0.125 ],"and i have a problem when they compare the kids in japan or germany to the kids here ."
152813:245,0.4855555555555556,0.12429135802469138,1.1232669990747346,0.49847981478754955,(1.1232669990747346  0.49847981478754955),[0.78400447 0.11257156],[0.04508378339695411  0.10979896375122901],[0.72  0.38  0.03  0.04  0.74  0.0  0.8  0.9  0.76],[0.22222222 0.         0.11111111 0.         0.         0.44444444 0.11111111],"also, also i have the observation  of, uh, with the press is that, like any any stories that i had any first hand knowledge of  that i see  in the press, you know, which  only happened like ten times in my life you know first thing you know for anything of you know or anything that  actually had, had more than just a blurb about it. that the press has managed  to just mess up some aspect of the story"
73690:19,0.4855555555555556,0.14342469135802471,0.5907620770922097,0.5283249104851107,(0.5907620770922097  0.5283249104851107),[0.94454859 0.26426464],[0.036358313949540665  0.17429736523826828],[0.07  0.87  0.98  0.98  0.0  0.0  0.46  0.44  0.57],[0.11111111 0.         0.         0.33333333 0.         0. 0.33333333],"i didn't want a brother or sister."
119572:54,0.5355555555555555,0.08826913580246915,0.48172388902988605,0.36431391760657916,(0.48172388902988605  0.36431391760657916),[0.1433332  0.73166235],[0.008847445266198501  0.09206140764776193],[0.6  0.8  0.86  0.13  0.58  0.16  0.91  0.14  0.64],[0.22222222 0.11111111 0.         0.         0.33333333 0.11111111 0.22222222],"i said, well, i can tell them how to fish with a minnow  or how to fish with a worm ."
14163:45,0.5594736842105263,0.10093130193905818,0.7016709743286009,0.6091398204696867,(0.7016709743286009  0.6091398204696867),[0.33815347 0.89128712],[0.1400747773875518  0.0703001568471776],[0.53  0.43  1.0  0.11  0.83  0.81  0.72  0.08  0.23  0.23  0.9  0.25  1.0  0.61  0.53  0.43  1.0  0.11  0.83],[0.15789474 0.15789474 0.         0.21052632 0.05263158 0.21052632 0.21052632],"they're, maybe they're a little more efficient, or have more to do  over that same time frame."
132428:45,0.6955555555555555,0.15731358024691355,0.18540580349287006,0.08481140347023064,(0.18540580349287006  0.08481140347023064),[0.15669331 0.96500048],[0.13199026622714757  0.019484884759997545],[0.98  0.99  0.92  0.95  0.01  0.42  0.95  1.0  0.04],[0.22222222 0.         0.11111111 0.         0.         0. 0.66666667],"and, uh, it does going  to start whether you are there or not."
56764:49,0.32555555555555554,0.06246913580246913,0.6527789482013178,0.5606756604801895,(0.6527789482013178  0.5606756604801895),[0.64211383 0.16459241],[0.10300621457738186  0.057364255289261874],[0.62  0.49  0.17  0.16  0.11  0.26  0.03  0.26  0.83],[0.22222222 0.44444444 0.         0.11111111 0.11111111 0.11111111 0.        ],"um, it's a problem if those voting don't represent the population demographically, or in terms of their opinions."
73050:45,0.3433333333333333,0.0917111111111111,0.8106847477012691,0.7405295007432091,(0.8106847477012691  0.7405295007432091),[0.56748115 0.04916236],[0.14743725552545953  0.035660716661042154],[0.68  0.09  0.47  0.0  0.9  0.52  0.11  0.0  0.32],[0.22222222 0.         0.11111111 0.22222222 0.11111111 0. 0.11111111],"especially, you know, if you catch yourself  short on cash or if you're on vacation, it 's just easier to put everything on a card."
87739:34,0.3266666666666667,0.06622222222222224,0.378643678466836,0.3476233862170146,(0.378643678466836  0.3476233862170146),[0.54161713 0.05735952],[0.05939761424545374  0.07049265532910225],[0.55  0.23  0.49  0.0  0.0  0.0  0.56  0.68  0.43],[0.         0.11111111 0.         0.44444444 0.11111111 0. 0.        ],"although she, herself, had never really accepted jesus or gone through any of the other, uh, christian, uh, portions of, of the faith, repentance, baptisms, et cetera, et cetera. she had always felt a very strong, uh, leaning in this direction."
43671:48,0.29444444444444445,0.09489135802469137,0.13789361475145023,0.3663529382353391,(0.13789361475145023  0.3663529382353391),[0.82499681 0.14286146],[0.05304722230233888  0.09218397866352404],[0.13  0.9  0.13  0.75  0.1  0.45  0.05  0.03  0.11],[0.66666667 0.         0.         0.11111111 0.         0.11111111 0.11111111],"it 's hard to find movies that  aren't terrible violent or terribly bunch of sex going on anymore."
110794:66,0.2255555555555556,0.08546913580246912,0.14367889059581337,0.42329150416476685,(0.14367889059581337  0.42329150416476685),[0.74997929 0.07571313],[0.09195669948321898  0.044863140863094064],[0.04  0.62  0.0  0.06  0.88  0.03  0.15  0.06  0.19],[0.44444444 0.22222222 0.         0.         0.11111111 0. 0.11111111],"even though teachers have other kids lives in their hands, and if they come in  stoned or they come in  drunk."
83845:40,0.7077777777777778,0.10357283950617285,0.7974451516573999,0.28479059993452527,(0.7974451516573999  0.28479059993452527),[0.41545255 0.95007191],[0.18943620486805574  0.014099244513798423],[0.52  0.95  0.92  0.94  0.02  0.35  0.96  0.98  0.73],[0.11111111 0.         0.11111111 0.11111111 0.         0.11111111 0.55555556],"how did you put that many miles on it, in, four or five years ."
1433:51:00,0.31777777777777777,0.10977283950617285,0.2674750342168884,0.5829268216301373,(0.2674750342168884  0.5829268216301373),[0.09663011 0.75959011],[0.05364152391445064  0.11108730562864004],[0.67  0.98  0.07  0.02  0.2  0.07  0.02  0.2  0.63],[0.44444444 0.22222222 0.         0.         0.22222222 0. 0.11111111],"i mean people will just look at you as a person and not as a man or a woman,"
17818:24,0.7066666666666668,0.048400000000000006,0.6065130432593953,0.4913980115757938,(0.6065130432593953  0.4913980115757938),[0.42332209 0.84821255],[0.013349259025860056  0.07829549990240821],[0.68  0.8  0.45  0.41  0.82  0.41  1.0  0.81  0.98],[0.         0.         0.22222222 0.11111111 0.11111111 0.33333333 0.22222222],"i usually only go about a mile or two."
118023:57,0.81,0.06468888888888888,0.18350128952507222,0.06157198681030614,(0.18350128952507222  0.06157198681030614),[0.94285715 0.345     ],[0.03977604000633707  0.03182765165566102],[0.97  0.39  0.3  0.98  0.89  0.83  0.99  0.95  0.99],[0.         0.         0.22222222 0.         0.         0.11111111 0.66666667],"and i told my husband , i said , you know, it's either me or the dog,"
152800:99,0.4188888888888889,0.07452098765432097,0.9669839532733372,0.7870674296307858,(0.9669839532733372  0.7870674296307858),[0.54188544 0.10026513],[0.15264700311055646  0.055397207081188504],[0.14  0.7  0.0  0.42  0.93  0.56  0.18  0.43  0.41],[0.11111111 0.11111111 0.22222222 0.22222222 0.11111111 0. 0.11111111],"and you know it's, it's more like the news shows is now is now you know an entertainment show like a sitcom or like the news, because they would always have like the wonderful investigative reports, you know, is your kid's bus driver smoking crack, on the way to school, you know."
